Attributes,high,low,open,close,adjust,volume
Symbols,BID,BID,BID,BID,BID,BID
date,,,,,,
2014-05-30,14.9,14.7,14.8,14.8,8.74,192420
2014-06-02,14.8,14.5,14.8,14.6,8.62,278960
2014-06-03,14.7,14.5,14.5,14.5,8.57,168500
2014-06-04,14.6,14.3,14.5,14.5,8.57,157450
2014-06-05,14.5,14.3,14.5,14.5,8.57,54870
2014-06-06,14.6,14.4,14.4,14.6,8.62,91870
2014-06-09,14.7,14.4,14.6,14.5,8.57,162110
2014-06-10,14.8,14.4,14.5,14.7,8.68,216450
2014-06-11,14.7,14.5,14.7,14.7,8.68,361280
2014-06-12,14.9,14.7,14.7,14.9,8.8,454450
2014-06-13,15.0,14.7,14.8,14.9,8.8,507030
2014-06-16,15.0,14.8,14.9,14.9,8.8,343780
2014-06-17,15.0,14.8,14.9,14.9,8.8,241630
2014-06-18,15.0,14.8,14.9,14.9,8.8,427080
2014-06-19,14.9,14.6,14.8,14.9,8.8,310390
2014-06-20,14.9,14.7,14.8,14.7,8.68,136260
2014-06-23,14.9,14.7,14.7,14.9,8.8,210760
2014-06-24,15.0,14.8,14.8,15.0,8.86,317550
2014-06-25,15.0,14.8,14.9,15.0,8.86,282130
2014-06-26,15.3,14.8,14.9,15.1,8.92,561760
2014-06-27,15.2,15.0,15.0,15.2,8.98,295440
2014-06-30,15.2,15.0,15.2,15.2,8.98,259480
2014-07-01,15.1,15.0,15.1,15.1,8.92,375930
2014-07-02,15.3,15.0,15.1,15.2,8.98,650420
2014-07-03,15.3,15.1,15.2,15.2,8.98,391260
2014-07-04,15.2,15.1,15.2,15.2,8.98,206750
2014-07-07,15.2,15.0,15.1,15.0,8.86,252570
2014-07-08,15.1,14.8,15.0,14.8,8.74,284940
2014-07-09,15.1,14.8,14.9,15.0,8.86,304900
2014-07-10,15.0,14.8,15.0,14.8,8.74,344960
2014-07-11,14.9,14.8,14.9,14.9,8.8,117230
2014-07-14,14.9,14.7,14.8,14.8,8.74,82990
2014-07-15,14.9,14.7,14.8,14.9,8.8,355370
2014-07-16,15.0,14.9,15.0,14.9,8.8,356200
2014-07-17,15.0,14.8,14.9,14.9,8.8,103650
2014-07-18,15.0,14.9,15.0,15.0,8.86,347570
2014-07-21,15.0,14.8,14.9,14.9,8.8,126260
2014-07-22,14.9,14.7,14.8,14.8,8.74,95750
2014-07-23,14.9,14.7,14.9,14.7,8.68,142650
2014-07-24,14.9,14.7,14.7,14.8,8.74,185940
2014-07-25,15.7,14.8,14.8,15.3,9.04,1736770
2014-07-28,15.4,15.1,15.3,15.3,9.04,450520
2014-07-29,15.4,15.1,15.4,15.1,8.92,242380
2014-07-30,15.4,15.0,15.1,15.2,8.98,1349570
2014-07-31,15.3,15.1,15.2,15.2,8.98,356880
2014-08-01,15.4,15.2,15.2,15.3,9.04,406370
2014-08-04,15.8,15.3,15.3,15.7,9.27,1466890
2014-08-05,15.8,15.6,15.7,15.7,9.27,730130
2014-08-06,15.7,15.5,15.7,15.6,9.22,278630
2014-08-07,15.7,15.5,15.5,15.6,9.22,603770
2014-08-08,15.0,14.6,15.0,14.8,9.25,899050
2014-08-11,14.8,14.5,14.7,14.5,9.06,256040
2014-08-12,14.5,14.3,14.5,14.4,9.0,252780
2014-08-13,14.5,14.2,14.3,14.5,9.06,329460
2014-08-14,14.6,14.3,14.4,14.3,8.93,261390
2014-08-15,14.4,14.2,14.4,14.2,8.87,202100
2014-08-18,14.2,13.8,14.1,13.9,8.68,721730
2014-08-19,14.0,13.9,13.9,13.9,8.68,343930
2014-08-20,14.0,13.9,13.9,14.0,8.75,370800
2014-08-21,14.2,13.9,14.1,14.2,8.87,475540
2014-08-22,14.2,13.9,14.2,13.9,8.68,585500
2014-08-25,14.0,13.9,14.0,13.9,8.68,313870
2014-08-26,14.1,13.9,14.0,14.1,8.81,367320
2014-08-27,14.1,13.9,14.1,13.9,8.68,227180
2014-08-28,14.0,13.9,13.9,14.0,8.75,202330
2014-08-29,14.9,13.9,14.0,14.9,9.31,2090500
2014-09-03,15.1,14.6,14.9,14.7,9.18,593880
2014-09-04,14.8,14.4,14.6,14.5,9.06,390050
2014-09-05,14.5,14.2,14.4,14.4,9.0,739480
2014-09-08,14.4,14.2,14.4,14.2,8.87,846120
2014-09-09,14.3,14.0,14.2,14.2,8.87,399870
2014-09-10,14.2,14.0,14.1,14.1,8.81,252240
2014-09-11,14.2,14.0,14.2,14.1,8.81,209860
2014-09-12,14.2,14.0,14.1,14.1,8.81,250500
2014-09-15,14.2,13.9,14.1,14.0,8.75,392500
2014-09-16,14.0,13.8,14.0,13.9,8.68,473890
2014-09-17,14.0,13.8,13.9,13.9,8.68,434550
2014-09-18,14.0,13.8,14.0,13.9,8.68,221490
2014-09-19,14.0,13.8,13.9,13.9,8.68,225530
2014-09-22,14.0,13.8,13.9,13.8,8.62,354320
2014-09-23,13.9,13.7,13.8,13.8,8.62,269030
2014-09-24,13.9,13.7,13.8,13.7,8.56,206180
2014-09-25,14.0,13.7,13.8,13.9,8.68,335400
2014-09-26,14.0,13.8,13.9,13.8,8.62,97740
2014-09-29,14.0,13.8,13.8,13.9,8.68,368070
2014-09-30,13.9,13.7,13.9,13.8,8.62,230550
2014-10-01,13.9,13.8,13.8,13.8,8.62,250860
2014-10-02,13.9,13.8,13.8,13.9,8.68,343140
2014-10-03,14.0,13.8,13.9,13.9,8.68,108820
2014-10-06,13.9,13.8,13.9,13.9,8.68,288640
2014-10-07,13.9,13.8,13.9,13.8,8.62,258270
2014-10-08,13.8,13.6,13.8,13.7,8.56,669460
2014-10-09,13.8,13.6,13.7,13.7,8.56,433470
2014-10-10,13.7,13.6,13.7,13.6,8.5,423660
2014-10-13,13.7,13.4,13.7,13.5,8.43,302560
2014-10-14,13.6,13.3,13.6,13.3,8.31,257940
2014-10-15,13.4,13.2,13.3,13.3,8.31,272660
2014-10-16,13.4,13.1,13.3,13.1,8.18,221660
2014-10-17,13.2,12.9,13.1,13.1,8.18,414390
2014-10-20,13.2,13.0,13.2,13.2,8.25,100900
2014-10-21,13.2,13.1,13.1,13.2,8.25,155550
2014-10-22,13.3,13.1,13.2,13.2,8.25,159840
2014-10-23,13.2,13.0,13.2,13.1,8.18,311540
2014-10-24,13.2,13.0,13.0,13.0,8.12,127540
2014-10-27,13.0,12.6,12.9,12.6,7.87,353810
2014-10-28,12.7,12.6,12.6,12.7,7.93,359750
2014-10-29,12.9,12.7,12.7,12.8,8.0,189190
2014-10-30,12.9,12.7,12.9,12.8,8.0,69700
2014-10-31,13.5,12.7,12.8,13.5,8.43,372750
2014-11-03,13.5,13.2,13.4,13.2,8.25,419180
2014-11-04,13.2,13.0,13.2,13.0,8.12,109060
2014-11-05,13.1,12.9,13.0,12.9,8.06,133390
2014-11-06,13.2,13.0,13.0,13.1,8.18,237440
2014-11-07,13.2,13.0,13.1,13.1,8.18,148180
2014-11-10,13.2,13.1,13.1,13.1,8.18,113490
2014-11-11,13.2,13.0,13.1,13.0,8.12,116250
2014-11-12,13.1,13.0,13.1,13.0,8.12,124110
2014-11-13,13.2,13.0,13.1,13.2,8.25,139390
2014-11-14,13.2,13.0,13.2,13.0,8.12,223700
2014-11-17,13.2,13.0,13.2,13.2,8.25,258110
2014-11-18,13.2,13.0,13.0,13.1,8.18,244260
2014-11-19,13.1,13.0,13.0,13.1,8.18,104150
2014-11-20,13.1,13.0,13.1,13.0,8.12,140250
2014-11-21,13.1,13.0,13.0,13.0,8.12,347440
2014-11-24,13.0,12.8,13.0,12.9,8.06,202960
2014-11-25,13.0,12.9,12.9,12.9,8.06,150970
2014-11-26,13.0,12.8,12.9,12.8,8.0,274110
2014-11-27,12.8,12.6,12.8,12.7,7.93,361890
2014-11-28,12.8,12.7,12.7,12.7,7.93,188610
2014-12-01,12.9,12.7,12.7,12.9,8.06,97520
2014-12-02,13.1,12.7,12.9,13.1,8.18,495640
2014-12-03,13.1,12.9,13.0,13.1,8.18,213520
2014-12-04,13.6,13.0,13.1,13.3,8.31,801550
2014-12-05,13.5,13.2,13.3,13.4,8.37,434010
2014-12-08,13.4,13.2,13.4,13.2,8.25,220750
2014-12-09,13.2,12.8,13.2,12.9,8.06,428590
2014-12-10,13.2,12.7,12.9,13.0,8.12,458660
2014-12-11,13.2,12.9,13.0,13.1,8.18,310500
2014-12-12,13.3,13.1,13.1,13.1,8.18,188780
2014-12-15,13.2,13.1,13.1,13.1,8.18,124110
2014-12-16,13.1,12.9,13.0,12.9,8.06,197950
2014-12-17,13.0,12.5,12.8,12.7,7.93,373740
2014-12-18,12.9,12.7,12.8,12.9,8.06,72360
2014-12-19,13.0,12.7,12.9,12.9,8.06,51430
2014-12-22,13.2,12.9,12.9,13.1,8.18,364470
2014-12-23,13.2,13.0,13.1,13.1,8.18,146840
2014-12-24,13.1,12.9,13.0,13.0,8.12,92620
2014-12-25,13.0,12.8,12.9,13.0,8.12,102730
2014-12-26,13.0,12.8,13.0,12.8,8.0,84170
2014-12-29,13.0,12.7,12.9,12.7,7.93,86380
2014-12-30,12.9,12.7,12.7,12.9,8.06,128410
2014-12-31,13.1,12.7,12.9,12.7,7.93,694120
2015-01-05,13.0,12.9,12.9,12.9,8.06,66380
2015-01-06,13.3,12.8,12.8,13.2,8.25,403170
2015-01-07,13.6,13.1,13.2,13.6,8.5,830630
2015-01-08,13.8,13.4,13.6,13.6,8.5,798240
2015-01-09,14.5,13.6,13.6,14.5,9.06,3291280
2015-01-12,15.5,14.9,15.0,15.5,9.68,3509140
2015-01-13,16.5,15.6,15.6,16.4,10.25,4239540
2015-01-14,16.9,15.9,16.2,16.3,10.18,3626720
2015-01-15,16.9,16.3,16.3,16.4,10.25,3854730
2015-01-16,16.7,16.2,16.5,16.2,10.12,2253150
2015-01-19,16.8,16.2,16.5,16.4,10.25,3218140
2015-01-20,16.4,16.0,16.3,16.2,10.12,1468560
2015-01-21,16.3,15.7,16.2,15.7,9.81,1726690
2015-01-22,16.7,15.4,15.7,16.7,10.43,4915010
2015-01-23,17.7,17.1,17.2,17.4,10.87,5685560
2015-01-26,17.6,17.2,17.4,17.4,10.87,2805130
2015-01-27,18.0,17.1,17.3,17.4,10.87,6307270
2015-01-28,18.6,17.4,17.4,18.6,11.62,7664440
2015-01-29,18.8,17.9,18.5,18.2,11.37,4488270
2015-01-30,18.1,17.4,18.0,17.5,10.93,4223660
2015-02-02,17.7,17.2,17.4,17.2,10.75,2416500
2015-02-03,17.5,16.0,17.5,16.0,10.0,4755860
2015-02-04,15.9,15.1,15.7,15.7,9.81,4557400
2015-02-05,16.5,15.8,15.8,16.4,10.25,1889090
2015-02-06,17.4,16.3,16.5,17.4,10.87,2719610
2015-02-09,17.7,17.1,17.2,17.3,10.81,4560560
2015-02-10,18.1,17.6,17.8,17.9,11.18,3685400
2015-02-11,18.2,17.7,17.8,18.1,11.31,2092460
2015-02-12,18.2,17.5,17.8,17.8,11.12,2683000
2015-02-13,18.1,17.5,17.8,17.8,11.12,2237110
2015-02-24,18.6,18.0,18.1,18.5,11.56,2854540
2015-02-25,19.2,18.4,18.8,18.5,11.56,6844330
2015-02-26,19.0,18.5,18.5,18.9,11.81,2272350
2015-02-27,19.1,18.5,18.9,18.6,11.62,2218430
2015-03-02,18.7,18.3,18.4,18.5,11.56,2521900
2015-03-03,18.8,18.5,18.5,18.6,11.62,2232810
2015-03-04,18.7,18.3,18.6,18.6,11.62,3163180
2015-03-05,18.7,18.1,18.6,18.1,11.31,2812950
2015-03-06,18.7,17.9,18.0,18.5,11.56,3674670
2015-03-09,18.6,18.0,18.5,18.1,11.31,1781020
2015-03-10,18.4,18.0,18.0,18.3,11.43,1700740
2015-03-11,18.6,18.1,18.1,18.3,11.43,1830980
2015-03-12,18.5,18.3,18.3,18.4,11.5,1312200
2015-03-13,18.8,18.5,18.5,18.6,11.62,2433590
2015-03-16,18.6,18.3,18.5,18.3,11.43,1545610
2015-03-17,18.5,18.2,18.3,18.3,11.43,1330420
2015-03-18,18.3,17.9,18.2,18.0,11.25,2495840
2015-03-19,18.2,17.6,18.2,17.7,11.06,1960330
2015-03-20,18.0,17.6,18.1,17.9,11.18,1263340
2015-03-23,18.1,17.2,17.6,17.3,10.81,1769900
2015-03-24,17.2,16.7,17.1,17.2,10.75,2786500
2015-03-25,17.6,17.1,17.3,17.4,10.87,1102480
2015-03-26,18.0,17.2,17.2,17.8,11.12,2105980
2015-03-27,18.0,17.6,17.9,17.7,11.06,1477530
2015-03-30,17.8,17.3,17.7,17.3,10.81,1583880
2015-03-31,17.8,17.1,17.1,17.6,11.0,1169760
2015-04-01,17.7,17.3,17.6,17.3,10.81,1268780
2015-04-02,17.9,17.3,17.5,17.9,11.18,1271640
2015-04-03,18.0,17.7,17.9,17.8,11.12,1450020
2015-04-06,17.9,17.7,17.8,17.8,11.12,569590
2015-04-07,18.4,17.7,17.7,18.4,11.5,2636680
2015-04-08,18.6,18.3,18.4,18.5,11.56,910500
2015-04-09,18.9,18.4,18.4,18.9,11.81,2454430
2015-04-10,19.3,18.8,18.8,19.0,11.87,3852170
2015-04-13,19.2,18.7,19.0,19.0,11.87,1486590
2015-04-14,19.4,18.9,19.0,19.0,11.87,5097900
2015-04-15,19.1,18.8,18.8,19.0,11.87,2069480
2015-04-16,19.7,19.0,19.0,19.6,12.25,4920810
2015-04-17,19.8,19.3,19.6,19.3,12.06,2686790
2015-04-20,19.3,19.0,19.2,19.1,11.93,1304590
2015-04-21,19.3,18.8,19.0,18.8,11.75,2204810
2015-04-22,19.0,18.4,18.8,18.6,11.62,2705440
2015-04-23,18.8,18.4,18.7,18.6,11.62,1127420
2015-04-24,19.0,18.7,18.7,19.0,11.87,684920
2015-04-27,19.2,18.8,19.0,18.8,11.75,950380
2015-05-04,18.8,17.5,18.8,17.5,10.93,1881900
2015-05-05,18.1,17.1,17.7,18.0,11.25,1981420
2015-05-06,18.2,17.6,18.0,17.8,11.12,761530
2015-05-07,18.5,17.6,17.6,18.4,11.5,771260
2015-05-08,18.0,17.5,17.8,17.9,11.84,1376640
2015-05-11,18.0,17.7,17.9,17.7,11.71,465380
2015-05-12,17.8,17.1,17.7,17.5,11.57,1428100
2015-05-13,17.6,17.0,17.5,17.3,11.44,1621480
2015-05-14,17.7,17.1,17.3,17.5,11.57,804260
2015-05-15,17.7,17.3,17.6,17.3,11.44,1013200
2015-05-18,17.4,17.0,17.3,17.1,11.31,677080
2015-05-19,17.4,17.1,17.3,17.3,11.44,481540
2015-05-20,17.9,17.3,17.3,17.8,11.77,1103900
2015-05-21,18.1,17.8,17.9,17.8,11.77,984730
2015-05-22,18.4,17.8,17.8,18.3,12.1,1889170
2015-05-25,18.7,18.2,18.2,18.6,12.3,1170460
2015-05-26,19.3,18.5,18.6,19.2,12.7,2855890
2015-05-27,19.9,19.0,19.1,19.5,12.9,2260150
2015-05-28,20.7,19.4,19.6,20.3,13.43,3016040
2015-05-29,20.7,20.0,20.2,20.2,13.36,2213330
2015-06-01,21.6,19.9,20.2,20.9,13.82,2520640
2015-06-02,21.9,20.5,20.9,20.6,13.62,3699620
2015-06-03,21.2,20.2,20.7,20.6,13.62,1709380
2015-06-04,21.1,20.4,20.6,20.6,13.62,2761430
2015-06-05,21.9,20.5,20.5,21.8,14.42,2937100
2015-06-08,22.6,21.8,22.3,21.8,14.42,2974130
2015-06-09,22.0,21.0,21.8,21.2,14.02,3117630
2015-06-10,21.3,20.6,21.2,21.2,14.02,2616750
2015-06-11,21.7,21.0,21.4,21.4,14.15,1522590
2015-06-12,21.6,21.1,21.4,21.2,14.02,1291230
2015-06-15,22.0,21.2,21.3,22.0,14.55,2040050
2015-06-16,22.4,21.5,22.2,21.5,14.22,1682910
2015-06-17,21.7,21.1,21.2,21.5,14.22,1396270
2015-06-18,21.7,21.3,21.5,21.3,14.09,697040
2015-06-19,22.2,21.5,21.6,21.8,14.42,1947610
2015-06-22,22.5,21.8,21.8,22.5,14.88,3260090
2015-06-23,22.8,22.3,22.5,22.7,15.01,1958010
2015-06-24,22.7,22.4,22.6,22.6,14.95,1836700
2015-06-25,22.8,22.1,22.5,22.7,15.01,1806650
2015-06-26,22.7,21.5,22.7,21.5,14.22,2965660
2015-06-29,22.3,21.2,21.3,22.2,14.68,2151360
2015-06-30,22.7,22.0,22.0,22.1,14.62,2042130
2015-07-01,22.3,21.7,22.2,21.9,14.48,1437650
2015-07-02,23.4,21.8,21.8,23.4,15.48,4039430
2015-07-03,25.0,23.5,24.0,24.6,16.27,2702600
2015-07-06,25.6,24.7,24.9,25.3,16.73,2877760
2015-07-07,27.0,24.7,25.3,26.7,17.66,3130440
2015-07-08,27.4,25.1,26.3,25.9,17.13,4433040
2015-07-09,26.2,25.1,25.2,25.3,16.73,6020132
2015-07-10,25.9,25.3,25.7,25.7,17.0,3914560
2015-07-13,26.2,25.2,25.7,25.8,17.06,2417630
2015-07-14,26.9,25.5,25.7,26.4,17.46,3092980
2015-07-15,26.9,25.8,26.5,26.0,17.2,2917830
2015-07-16,26.0,25.3,25.8,25.8,17.06,1999870
2015-07-17,25.8,25.4,25.7,25.4,16.8,1601570
2015-07-20,25.3,24.5,25.0,25.0,16.54,2687400
2015-07-21,25.4,24.8,25.0,25.0,16.54,2000630
2015-07-22,26.4,24.8,24.8,26.4,17.46,1888170
2015-07-23,26.8,25.9,26.5,25.9,17.13,3037270
2015-07-24,26.1,25.6,25.9,25.7,17.0,1457980
2015-07-27,26.5,25.6,25.6,26.3,17.39,1747310
2015-07-28,26.7,26.0,26.3,26.0,17.2,1836300
2015-07-29,26.4,25.7,26.2,25.8,17.06,1850030
2015-07-30,26.1,25.6,25.8,25.9,17.13,1024140
2015-07-31,26.4,25.5,26.2,25.5,16.87,1560060
2015-08-03,25.3,24.3,25.3,24.9,16.47,3550470
2015-08-04,25.0,23.6,24.9,23.7,15.68,3000080
2015-08-05,24.3,23.8,24.1,24.1,15.94,1689600
2015-08-06,24.3,23.1,24.2,23.4,15.48,2485570
2015-08-07,23.6,23.0,23.4,23.4,15.48,1370750
2015-08-10,23.9,23.3,23.4,23.9,15.81,741270
2015-08-11,25.1,23.9,24.0,24.5,16.2,2912710
2015-08-12,24.4,23.8,24.2,23.9,15.81,1738480
2015-08-13,23.9,23.0,23.9,23.0,15.21,2592400
2015-08-14,22.8,21.9,22.1,22.4,15.51,1208870
2015-08-17,22.4,20.9,22.3,21.0,14.54,2910110
2015-08-18,22.0,20.6,20.8,22.0,15.23,2133850
2015-08-19,22.5,21.1,21.1,22.0,15.23,1307770
2015-08-20,22.1,21.2,21.5,21.4,14.82,1230380
2015-08-21,21.4,20.0,20.8,21.2,14.68,2601620
2015-08-24,21.2,19.8,21.2,19.8,13.71,3940300
2015-08-25,20.6,19.0,19.0,20.4,14.12,2327500
2015-08-26,21.8,20.4,20.4,21.8,15.09,1858500
2015-08-27,22.7,22.1,22.3,22.6,15.65,2686570
2015-08-28,23.3,22.5,22.6,23.3,16.13,2490750
2015-08-31,23.4,22.8,23.3,23.2,16.06,1706340
2015-09-01,23.7,22.9,23.0,23.6,16.34,1832720
2015-09-03,23.6,22.9,23.6,23.3,16.13,1626640
2015-09-04,23.5,23.0,23.0,23.0,15.92,916910
2015-09-07,24.3,23.4,23.6,23.8,16.48,2195310
2015-09-08,25.4,23.8,23.8,25.4,17.59,4291870
2015-09-09,26.5,25.7,26.5,25.8,17.86,3089190
2015-09-10,25.9,25.2,25.3,25.4,17.59,1899900
2015-09-11,25.6,24.9,25.3,25.0,17.31,1972310
2015-09-14,26.7,26.7,26.7,26.7,18.49,1476100
2015-09-15,28.5,27.8,28.5,28.5,19.73,9105340
2015-09-16,26.6,26.6,26.6,26.6,18.42,130560
2015-09-17,24.8,24.8,24.8,24.8,17.17,277170
2015-09-18,24.8,23.1,23.1,24.5,16.96,6916750
2015-09-21,25.0,24.0,24.5,24.8,17.17,761850
2015-09-22,24.9,24.4,24.8,24.6,17.03,893470
2015-09-23,24.3,23.8,24.1,24.2,16.75,2461020
2015-09-24,24.5,23.9,24.3,23.9,16.55,1178880
2015-09-25,24.2,23.8,23.9,24.0,16.62,762190
2015-09-28,24.0,23.5,24.0,23.5,16.27,825810
2015-09-29,23.6,23.1,23.2,23.5,16.27,1366250
2015-09-30,23.9,23.5,23.5,23.7,16.41,600380
2015-10-01,23.9,23.5,23.6,23.5,16.27,321000
2015-10-02,23.5,23.2,23.5,23.2,16.06,577300
2015-10-05,23.7,23.3,23.4,23.6,16.34,499560
2015-10-06,24.7,24.0,24.0,24.6,17.03,1791950
2015-10-07,24.8,24.0,24.8,24.0,16.62,764870
2015-10-08,24.5,24.0,24.0,24.2,16.75,894920
2015-10-09,24.9,24.2,24.5,24.4,16.89,1805900
2015-10-12,24.9,24.2,24.2,24.5,16.96,1047720
2015-10-13,24.8,24.4,24.5,24.6,17.03,783600
2015-10-14,24.6,24.3,24.4,24.4,16.89,776170
2015-10-15,24.7,24.2,24.5,24.4,16.89,1312690
2015-10-16,24.7,24.3,24.5,24.5,16.96,1057440
2015-10-19,24.6,24.3,24.5,24.5,16.96,589810
2015-10-20,24.5,24.0,24.4,24.0,16.62,1131240
2015-10-21,24.3,23.8,24.0,24.0,16.62,749170
2015-10-22,24.4,23.8,24.0,24.1,16.69,312420
2015-10-23,24.7,24.3,24.5,24.6,17.03,1075700
2015-10-26,24.7,24.3,24.7,24.3,16.82,743780
2015-10-27,24.6,24.3,24.4,24.4,16.89,759540
2015-10-28,24.5,24.0,24.3,24.0,16.62,583210
2015-10-29,24.3,24.0,24.2,24.2,16.75,768800
2015-10-30,24.3,24.0,24.1,24.1,16.69,444740
2015-11-02,24.4,24.0,24.0,24.1,16.69,856570
2015-11-03,24.1,23.8,24.1,24.0,16.62,764240
2015-11-04,24.2,23.7,24.0,23.7,16.41,865690
2015-11-05,23.8,23.5,23.6,23.6,16.34,578350
2015-11-06,24.0,23.4,23.6,23.6,16.34,778470
2015-11-09,23.9,23.5,23.6,23.7,16.41,360310
2015-11-10,23.7,23.3,23.7,23.4,16.2,644920
2015-11-11,23.5,23.1,23.4,23.1,15.99,324280
2015-11-12,23.4,22.9,23.1,23.3,16.13,722320
2015-11-13,23.7,23.0,23.3,23.7,16.41,577460
2015-11-16,23.7,23.3,23.6,23.5,16.27,243700
2015-11-17,23.6,23.3,23.6,23.4,16.2,487770
2015-11-18,23.5,23.3,23.4,23.4,16.2,376510
2015-11-19,23.6,23.3,23.5,23.4,16.2,300220
2015-11-20,23.5,23.2,23.4,23.5,16.27,796570
2015-11-23,23.5,23.2,23.3,23.2,16.06,483040
2015-11-24,23.2,22.8,23.1,22.9,15.85,651180
2015-11-25,23.0,22.4,22.7,22.6,15.65,449700
2015-11-26,22.0,21.4,21.4,21.6,14.95,2465300
2015-11-27,21.7,21.2,21.7,21.3,14.75,1109890
2015-11-30,21.0,20.1,21.0,20.4,14.12,1245420
