date,high,low,open,close,adjust,volume
2011-10-25,7.6,7.5,7.5,7.6,6.95,7080
2011-10-26,7.6,7.3,7.5,7.6,6.95,3620
2011-10-27,7.5,7.3,7.4,7.3,6.68,26240
2011-10-28,7.5,7.4,7.4,7.5,6.86,14950
2011-10-31,7.5,7.2,7.2,7.2,6.58,38270
2011-11-01,7.3,7.0,7.2,7.2,6.58,10200
2011-11-02,7.5,7.0,7.0,7.3,6.68,10180
2011-11-03,7.3,7.0,7.0,7.3,6.68,19190
2011-11-04,7.3,7.2,7.2,7.3,6.68,1290
2011-11-07,7.4,7.1,7.2,7.3,6.68,32210
2011-11-08,7.3,7.1,7.1,7.1,6.49,580
2011-11-09,7.2,6.8,7.1,7.1,6.49,7100
2011-11-10,7.1,7.1,7.1,7.1,6.49,4010
2011-11-11,7.0,6.8,7.0,6.8,6.22,1050
2011-11-14,6.5,6.5,6.5,6.5,5.94,4540
2011-11-15,6.5,6.2,6.2,6.2,5.67,5560
2011-11-16,6.2,5.9,6.1,6.0,5.49,19970
2011-11-17,5.8,5.7,5.8,5.7,5.21,20480
2011-11-18,5.5,5.5,5.5,5.5,5.03,29000
2011-11-21,5.4,5.3,5.3,5.3,4.85,15250
2011-11-22,5.4,5.1,5.2,5.2,4.76,19440
2011-11-23,5.3,5.2,5.2,5.3,4.85,16160
2011-11-24,5.2,5.1,5.2,5.1,4.66,72790
2011-11-25,5.3,4.9,4.9,5.3,4.85,23250
2011-11-28,5.3,5.1,5.1,5.1,4.66,43040
2011-11-29,5.0,4.9,4.9,4.9,4.48,66720
2011-11-30,4.9,4.7,4.9,4.7,4.3,22000
2011-12-01,4.7,4.5,4.7,4.5,4.12,16130
2011-12-02,4.7,4.3,4.4,4.7,4.3,118560
2011-12-05,4.9,4.9,4.9,4.9,4.48,1280
2011-12-06,5.1,5.1,5.1,5.1,4.66,61980
2011-12-07,5.3,5.1,5.3,5.3,4.85,94180
2011-12-08,5.5,5.5,5.5,5.5,5.03,67590
2011-12-09,5.7,5.7,5.7,5.7,5.21,89290
2011-12-12,5.8,5.5,5.7,5.5,5.03,50940
2011-12-13,5.6,5.3,5.3,5.3,4.85,70590
2011-12-14,5.2,5.1,5.2,5.1,4.66,18830
2011-12-15,4.9,4.9,4.9,4.9,4.48,8840
2011-12-16,5.1,4.9,4.9,5.0,4.57,58640
2011-12-19,5.1,4.8,4.9,5.1,4.66,25030
2011-12-20,5.0,4.9,5.0,4.9,4.48,35720
2011-12-21,5.1,4.7,4.7,5.1,4.66,12100
2011-12-22,5.1,4.9,5.0,4.9,4.48,58800
2011-12-23,4.9,4.7,4.9,4.7,4.3,67000
2011-12-26,4.7,4.5,4.5,4.7,4.3,75610
2011-12-27,4.6,4.5,4.5,4.5,4.12,46560
2011-12-28,4.7,4.4,4.4,4.6,4.21,31240
2011-12-29,4.7,4.4,4.6,4.4,4.02,60180
2011-12-30,4.4,4.2,4.4,4.4,4.02,78240
2012-01-03,4.5,4.4,4.4,4.5,4.12,29000
2012-01-04,4.4,4.3,4.4,4.3,3.93,20020
2012-01-05,4.5,4.3,4.5,4.4,4.02,58970
2012-01-06,4.4,4.3,4.4,4.4,4.02,91280
2012-01-09,4.5,4.3,4.4,4.4,4.02,93000
2012-01-10,4.6,4.4,4.5,4.6,4.21,47960
2012-01-11,4.8,4.6,4.6,4.7,4.3,49880
2012-01-12,4.9,4.9,4.9,4.9,4.48,50020
2012-01-13,5.1,5.1,5.1,5.1,4.66,14020
2012-01-16,5.3,5.1,5.3,5.3,4.85,102270
2012-01-17,5.2,5.1,5.2,5.1,4.66,91460
2012-01-18,5.0,4.9,5.0,4.9,4.48,68120
2012-01-19,5.1,4.8,4.8,5.1,4.66,60420
2012-01-20,5.3,5.0,5.2,5.3,4.85,98640
2012-01-30,5.5,5.3,5.3,5.5,5.03,26260
2012-01-31,5.5,5.3,5.5,5.3,4.85,149660
2012-02-01,5.3,5.1,5.3,5.3,4.85,164840
2012-02-02,5.5,5.3,5.3,5.5,5.03,179190
2012-02-03,5.7,5.5,5.7,5.6,5.12,202910
2012-02-06,5.6,5.4,5.6,5.5,5.03,442430
2012-02-07,5.5,5.3,5.4,5.3,4.85,228020
2012-02-08,5.5,5.3,5.4,5.5,5.03,211330
2012-02-09,5.6,5.5,5.5,5.5,5.03,214360
2012-02-10,5.5,5.3,5.5,5.3,4.85,109670
2012-02-13,5.4,5.1,5.1,5.1,4.66,29920
2012-02-14,5.3,5.0,5.1,5.3,4.85,19730
2012-02-15,5.3,5.1,5.2,5.1,4.66,52990
2012-02-16,5.2,5.0,5.1,5.2,4.76,63660
2012-02-17,5.3,5.1,5.3,5.3,4.85,15260
2012-02-20,5.5,5.4,5.4,5.5,5.03,46300
2012-02-21,5.7,5.3,5.7,5.3,4.85,78140
2012-02-22,5.5,5.2,5.4,5.5,5.03,85220
2012-02-23,5.7,5.6,5.7,5.7,5.21,198810
2012-02-24,5.9,5.8,5.8,5.8,5.3,190270
2012-02-27,6.0,5.8,5.8,6.0,5.49,70530
2012-02-28,6.3,6.1,6.3,6.1,5.58,252070
2012-02-29,6.2,5.9,6.1,6.2,5.67,155340
2012-03-01,6.3,6.1,6.3,6.2,5.67,124950
2012-03-02,6.5,6.3,6.3,6.5,5.94,131970
2012-03-05,6.8,6.8,6.8,6.8,6.22,90750
2012-03-06,7.1,7.1,7.1,7.1,6.49,363960
2012-03-07,7.4,7.1,7.4,7.4,6.77,328590
2012-03-08,7.7,7.7,7.7,7.7,7.04,313220
2012-03-09,7.9,7.4,7.9,7.4,6.77,233910
2012-03-12,7.4,7.1,7.4,7.1,6.49,52130
2012-03-13,7.2,6.8,6.8,7.1,6.49,261000
2012-03-14,7.2,6.8,7.2,6.8,6.22,170100
2012-03-15,7.1,6.5,6.6,7.1,6.49,280910
2012-03-16,7.4,7.3,7.4,7.4,6.77,172680
2012-03-19,7.7,7.3,7.4,7.7,7.04,185320
2012-03-20,8.0,7.8,8.0,8.0,7.32,209850
2012-03-21,8.4,8.3,8.4,8.4,7.68,99850
2012-03-22,8.8,8.7,8.8,8.8,8.05,288690
2012-03-23,9.2,9.0,9.2,9.2,8.41,374630
2012-03-26,9.6,9.5,9.6,9.6,8.78,290060
2012-03-27,10.0,9.7,10.0,9.8,8.96,624320
2012-03-28,9.8,9.4,9.4,9.7,8.87,323870
2012-03-29,9.9,9.3,9.9,9.3,8.51,173510
2012-03-30,9.0,8.9,8.9,8.9,8.14,174580
2012-04-03,9.3,8.5,8.6,9.3,8.51,280250
2012-04-04,9.5,8.9,8.9,8.9,8.14,187780
2012-04-05,9.2,8.6,8.9,9.1,8.32,91600
2012-04-06,9.3,9.0,9.3,9.1,8.32,93530
2012-04-09,9.2,9.1,9.2,9.2,8.41,139710
2012-04-10,9.4,9.1,9.3,9.3,8.51,179590
2012-04-11,9.5,9.3,9.4,9.4,8.6,1191670
2012-04-12,9.6,9.1,9.4,9.4,8.6,272390
2012-04-13,9.4,9.0,9.3,9.3,8.51,270580
2012-04-16,9.7,9.2,9.3,9.7,8.87,414740
2012-04-17,10.1,9.9,9.9,10.1,9.24,381710
2012-04-18,10.6,10.2,10.5,10.4,9.51,369610
2012-04-19,10.0,9.9,10.0,9.9,9.05,287180
2012-04-20,9.7,9.5,9.5,9.5,8.69,489260
2012-04-23,9.7,9.3,9.3,9.3,8.51,140840
2012-04-24,9.4,9.1,9.4,9.4,8.6,150010
2012-04-25,9.8,9.5,9.7,9.8,8.96,189590
2012-04-26,10.0,9.4,10.0,9.4,8.6,144890
2012-04-27,9.5,9.2,9.2,9.2,8.41,675940
2012-05-02,9.4,9.1,9.4,9.2,8.41,110350
2012-05-03,9.3,8.9,9.1,9.0,8.23,148150
2012-05-04,9.4,9.2,9.2,9.4,8.6,188440
2012-05-07,9.8,9.7,9.8,9.8,8.96,450530
2012-05-08,10.2,10.1,10.2,10.2,9.33,935840
2012-05-09,10.4,10.0,10.3,10.2,9.33,511530
2012-05-10,10.2,9.8,10.2,10.0,9.15,295170
2012-05-11,10.0,9.5,10.0,9.5,8.69,247170
2012-05-14,9.6,9.1,9.6,9.1,8.32,401630
2012-05-15,9.2,8.8,8.9,8.8,8.05,329250
2012-05-16,9.2,8.7,9.2,9.0,8.23,219410
2012-05-17,9.3,8.8,9.0,8.8,8.05,134810
2012-05-18,8.8,8.4,8.6,8.4,7.68,202090
2012-05-21,8.8,8.6,8.6,8.8,8.05,68690
2012-05-22,9.1,8.8,9.1,8.8,8.05,35960
2012-05-23,8.8,8.4,8.8,8.4,7.68,90800
2012-05-24,8.6,8.0,8.4,8.0,7.32,107960
2012-05-25,8.4,8.0,8.4,8.4,7.68,145430
2012-05-28,8.8,8.5,8.8,8.8,8.05,102310
2012-05-29,8.8,8.4,8.4,8.5,7.77,20910
2012-05-30,8.8,8.3,8.8,8.3,7.59,66700
2012-05-31,8.4,7.9,8.4,8.0,7.32,164820
2012-06-01,8.3,8.0,8.2,8.0,7.32,98780
2012-06-04,8.0,7.6,8.0,7.6,6.95,183330
2012-06-05,7.9,7.5,7.5,7.9,7.22,86820
2012-06-06,8.1,7.7,7.7,8.1,7.41,75610
2012-06-07,8.5,8.2,8.3,8.5,7.77,199280
2012-06-08,8.8,8.4,8.8,8.4,7.68,121060
2012-06-11,8.6,8.3,8.4,8.5,7.77,45730
2012-06-12,8.4,8.1,8.4,8.1,7.41,79700
2012-06-13,8.2,8.0,8.1,8.2,7.5,83730
2012-06-14,8.2,8.1,8.2,8.1,7.41,41960
2012-06-15,8.4,8.1,8.1,8.3,7.59,52580
2012-06-18,8.6,8.3,8.3,8.4,7.68,35040
2012-06-19,8.3,8.0,8.2,8.0,7.32,113250
2012-06-20,8.2,8.0,8.1,8.2,7.5,34260
2012-06-21,8.2,8.0,8.2,8.0,7.32,31570
2012-06-22,8.0,7.9,8.0,8.0,7.32,50780
2012-06-25,8.1,7.6,8.0,7.7,7.04,56710
2012-06-26,7.6,7.4,7.6,7.4,6.77,83900
2012-06-27,7.6,7.4,7.4,7.4,6.77,30000
2012-06-28,7.4,7.1,7.4,7.2,6.58,38670
2012-06-29,7.3,7.1,7.2,7.1,6.49,103280
2012-07-02,7.3,7.1,7.2,7.1,6.49,22620
2012-07-03,7.3,6.8,7.3,6.8,6.22,89800
2012-07-04,7.0,6.5,6.8,6.5,5.94,60740
2012-07-05,6.8,6.2,6.5,6.8,6.22,357950
2012-07-06,6.9,6.7,6.8,6.8,6.22,609053
2012-07-09,6.8,6.5,6.8,6.5,5.94,72700
2012-07-10,6.5,6.2,6.2,6.5,5.94,72970
2012-07-11,6.6,6.4,6.5,6.6,6.04,20530
2012-07-12,6.9,6.7,6.7,6.9,6.31,121770
2012-07-13,7.2,6.8,6.8,7.2,6.58,75380
2012-07-16,7.5,7.1,7.4,7.3,6.68,158070
2012-07-17,7.6,7.2,7.4,7.5,6.86,86740
2012-07-18,7.6,7.3,7.4,7.4,6.77,108330
2012-07-19,7.6,7.1,7.4,7.5,6.86,164210
2012-07-20,7.8,7.4,7.4,7.4,6.77,118340
2012-07-23,7.5,7.1,7.4,7.1,6.49,122830
2012-07-24,7.1,6.8,7.0,7.1,6.49,84320
2012-07-25,7.3,6.9,6.9,6.9,6.31,26810
2012-07-26,7.2,6.9,7.0,7.2,6.58,34840
2012-07-27,7.3,7.0,7.3,7.0,6.4,39620
2012-07-30,7.3,6.9,7.0,7.3,6.68,32960
2012-07-31,7.3,7.0,7.3,7.2,6.58,47010
2012-08-01,7.1,7.0,7.0,7.0,6.4,20540
2012-08-02,7.1,6.9,6.9,6.9,6.31,51400
2012-08-03,7.1,6.8,7.0,6.8,6.22,28520
2012-08-06,7.1,6.9,6.9,7.1,6.49,95850
2012-08-07,7.2,7.0,7.2,7.1,6.49,39790
2012-08-08,7.2,7.1,7.2,7.2,6.58,46980
2012-08-09,7.4,7.2,7.4,7.3,6.68,123310
2012-08-10,7.3,7.1,7.2,7.1,6.49,83690
2012-08-13,7.1,7.0,7.1,7.0,6.4,36970
2012-08-14,7.1,7.0,7.1,7.1,6.49,51360
2012-08-15,7.2,7.0,7.1,7.2,6.58,37930
2012-08-16,7.2,7.0,7.2,7.1,6.49,43500
2012-08-17,7.2,7.0,7.1,7.2,6.58,87810
2012-08-20,7.3,7.0,7.2,7.2,6.58,56050
2012-08-21,7.1,6.9,7.1,6.9,6.31,156470
2012-08-22,6.9,6.6,6.6,6.6,6.04,93540
2012-08-23,6.3,6.3,6.3,6.3,5.76,24700
2012-08-24,6.6,6.0,6.0,6.4,5.85,235550
2012-08-27,6.1,6.1,6.1,6.1,5.58,83600
2012-08-28,6.0,5.8,6.0,6.0,5.49,70920
2012-08-29,6.3,6.1,6.2,6.2,5.67,43090
2012-08-30,6.3,6.1,6.2,6.3,5.76,29830
2012-08-31,6.3,6.0,6.1,6.0,5.49,67730
2012-09-04,6.1,5.9,5.9,5.9,5.4,50810
2012-09-05,6.1,5.8,5.9,5.8,5.3,82620
2012-09-06,5.9,5.7,5.9,5.8,5.3,12140
2012-09-07,6.0,5.8,5.9,5.8,5.3,172940
2012-09-10,5.9,5.6,5.9,5.6,5.12,49660
2012-09-11,5.6,5.4,5.6,5.5,5.03,69620
2012-09-12,5.7,5.6,5.6,5.7,5.21,16470
2012-09-13,5.8,5.5,5.8,5.8,5.3,42000
2012-09-14,6.0,5.8,5.8,6.0,5.49,138710
2012-09-17,6.2,5.9,6.2,6.0,5.49,27050
2012-09-18,6.0,5.7,6.0,5.7,5.21,40420
2012-09-19,5.6,5.5,5.5,5.5,5.03,79560
2012-09-20,5.5,5.3,5.4,5.3,4.85,103970
2012-09-21,5.4,5.2,5.2,5.4,4.94,79600
2012-09-24,5.4,5.2,5.3,5.4,4.94,33900
2012-09-25,5.4,5.2,5.3,5.3,4.85,33140
2012-09-26,5.4,5.1,5.3,5.4,4.94,50890
2012-09-27,5.3,5.2,5.3,5.2,4.76,44520
2012-09-28,5.3,5.0,5.0,5.2,4.76,7540
2012-10-01,5.3,5.0,5.2,5.0,4.57,61380
2012-10-02,5.1,4.9,5.1,5.0,4.57,26110
2012-10-03,5.2,5.0,5.0,5.2,4.76,65400
2012-10-04,5.2,5.0,5.2,5.0,4.57,13000
2012-10-05,5.1,4.9,5.0,4.9,4.48,17360
2012-10-08,5.1,5.0,5.0,5.1,4.66,64470
2012-10-09,5.2,5.0,5.0,5.2,4.76,33680
2012-10-10,5.2,5.0,5.1,5.2,4.76,49690
2012-10-11,5.4,5.1,5.3,5.1,4.66,113150
2012-10-12,5.3,5.1,5.1,5.3,4.85,29260
2012-10-15,5.3,5.1,5.3,5.2,4.76,42890
2012-10-16,5.4,5.2,5.3,5.4,4.94,91370
2012-10-17,5.4,5.2,5.4,5.3,4.85,41540
2012-10-18,5.4,5.2,5.4,5.3,4.85,18660
2012-10-19,5.3,5.1,5.3,5.1,4.66,73970
2012-10-22,5.3,5.0,5.3,5.0,4.57,18200
2012-10-23,5.1,5.0,5.1,5.1,4.66,10590
2012-10-24,5.1,5.0,5.1,5.0,4.57,16150
2012-10-25,5.0,4.8,5.0,4.8,4.39,49650
2012-10-26,5.0,4.8,4.8,5.0,4.57,12510
2012-10-29,5.1,5.0,5.1,5.1,4.66,6630
2012-10-30,5.1,5.0,5.0,5.1,4.66,1810
2012-10-31,5.1,5.0,5.1,5.1,4.66,10240
2012-11-01,5.1,5.0,5.0,5.1,4.66,25950
2012-11-02,5.0,4.9,4.9,4.9,4.48,46200
2012-11-05,4.9,4.7,4.7,4.7,4.3,62890
2012-11-06,4.7,4.5,4.7,4.7,4.3,38650
2012-11-07,4.9,4.6,4.7,4.9,4.48,21210
2012-11-08,4.9,4.7,4.9,4.9,4.48,2580
2012-11-09,4.9,4.8,4.9,4.9,4.48,5260
2012-11-12,4.9,4.8,4.9,4.9,4.48,21730
2012-11-13,5.0,4.8,4.8,5.0,4.57,49740
2012-11-14,5.0,4.8,4.8,5.0,4.57,23850
2012-11-15,5.0,4.9,4.9,5.0,4.57,17840
2012-11-16,5.0,4.8,5.0,4.9,4.48,11040
2012-11-19,4.9,4.8,4.9,4.8,4.39,31930
2012-11-20,4.8,4.7,4.7,4.8,4.39,4210
2012-11-21,4.9,4.7,4.8,4.8,4.39,14830
2012-11-22,4.9,4.7,4.8,4.9,4.48,7800
2012-11-23,4.9,4.7,4.8,4.9,4.48,4640
2012-11-26,4.9,4.7,4.7,4.9,4.48,44840
2012-11-27,4.9,4.7,4.7,4.9,4.48,6820
2012-11-28,4.9,4.8,4.9,4.9,4.48,8260
2012-11-29,4.9,4.7,4.9,4.8,4.39,29670
2012-11-30,4.8,4.6,4.8,4.8,4.39,11370
2012-12-03,4.8,4.7,4.7,4.8,4.39,37410
2012-12-04,4.9,4.8,4.8,4.9,4.48,27960
2012-12-05,5.0,4.9,4.9,4.9,4.48,48920
2012-12-06,5.0,4.8,4.8,5.0,4.57,13320
2012-12-07,5.1,4.9,5.0,4.9,4.48,31700
2012-12-10,5.1,5.0,5.0,5.1,4.66,59630
2012-12-11,5.2,5.0,5.1,5.1,4.66,12500
2012-12-12,5.2,5.0,5.0,5.1,4.66,62920
2012-12-13,5.2,5.0,5.0,5.0,4.57,33830
2012-12-14,5.1,5.0,5.0,5.0,4.57,35110
2012-12-17,5.1,5.0,5.0,5.1,4.66,23140
2012-12-18,5.2,5.0,5.2,5.1,4.66,11480
2012-12-19,5.1,5.0,5.1,5.1,4.66,64860
2012-12-20,5.1,5.0,5.1,5.1,4.66,65170
2012-12-21,5.1,4.9,5.1,5.1,4.66,28320
2012-12-24,5.3,4.9,4.9,5.3,4.85,208680
2012-12-25,5.4,5.2,5.4,5.4,4.94,83070
2012-12-26,5.5,5.3,5.4,5.4,4.94,90290
2012-12-27,5.6,5.3,5.3,5.5,5.03,205410
2012-12-28,5.5,5.3,5.5,5.5,5.03,122060
2013-01-02,5.7,5.5,5.6,5.7,5.21,244290
2013-01-03,5.9,5.6,5.7,5.8,5.3,351050
2013-01-04,6.0,5.7,5.8,5.9,5.4,116650
2013-01-07,6.1,5.9,5.9,6.0,5.49,179600
2013-01-08,6.0,5.7,5.8,6.0,5.49,101580
2013-01-09,6.2,5.7,6.1,6.0,5.49,227460
2013-01-10,6.0,5.7,6.0,5.9,5.4,104910
2013-01-11,6.0,5.8,5.9,5.8,5.3,207618
2013-01-14,5.9,5.7,5.8,5.9,5.4,75660
2013-01-15,6.3,5.9,5.9,6.1,5.58,202700
2013-01-16,6.4,6.1,6.1,6.4,5.85,187080
2013-01-17,6.3,6.1,6.3,6.1,5.58,131250
2013-01-18,6.1,5.8,6.1,6.0,5.49,80780
2013-01-21,6.1,5.8,6.1,5.8,5.3,55260
2013-01-22,5.9,5.4,5.9,5.5,5.03,140550
2013-01-23,5.8,5.5,5.5,5.5,5.03,76140
2013-01-24,5.8,5.5,5.6,5.8,5.3,64960
2013-01-25,6.0,5.7,5.8,5.9,5.4,95800
2013-01-28,6.1,5.8,6.0,6.1,5.58,211260
2013-01-29,6.0,5.8,5.9,5.8,5.3,84450
2013-01-30,6.0,5.8,5.9,5.9,5.4,57310
2013-01-31,5.9,5.8,5.9,5.8,5.3,46810
2013-02-01,5.8,5.6,5.8,5.8,5.3,38740
2013-02-04,5.9,5.7,5.8,5.9,5.4,56070
2013-02-05,5.9,5.7,5.7,5.9,5.4,7310
2013-02-06,6.0,5.8,5.9,6.0,5.49,24770
2013-02-07,6.0,5.9,6.0,5.9,5.4,91050
2013-02-08,6.2,6.0,6.0,6.1,5.58,75890
2013-02-18,6.3,6.1,6.1,6.2,5.67,151820
2013-02-19,6.3,6.0,6.2,6.2,5.67,203510
2013-02-20,6.3,6.1,6.1,6.3,5.76,64090
2013-02-21,6.6,5.9,6.3,5.9,5.4,350230
2013-02-22,6.2,5.7,6.0,6.0,5.49,90950
2013-02-25,6.1,5.9,6.0,5.9,5.4,68440
2013-02-26,5.9,5.6,5.9,5.6,5.12,126890
2013-02-27,5.7,5.4,5.7,5.7,5.21,110290
2013-02-28,5.8,5.6,5.8,5.6,5.12,68000
2013-03-01,5.9,5.7,5.7,5.8,5.3,53130
2013-03-04,5.8,5.5,5.8,5.5,5.03,69460
2013-03-05,5.5,5.3,5.4,5.5,5.03,52180
2013-03-06,5.6,5.5,5.5,5.6,5.12,25640
2013-03-07,5.6,5.5,5.6,5.5,5.03,35100
2013-03-08,5.7,5.5,5.5,5.6,5.12,34520
2013-03-11,5.8,5.6,5.6,5.8,5.3,37200
2013-03-12,5.8,5.5,5.7,5.8,5.3,44330
2013-03-13,5.8,5.6,5.8,5.6,5.12,64030
2013-03-14,5.7,5.6,5.6,5.7,5.21,17280
2013-03-15,5.7,5.5,5.7,5.6,5.12,82060
2013-03-18,5.7,5.5,5.7,5.6,5.12,55970
2013-03-19,5.6,5.5,5.5,5.5,5.03,49100
2013-03-20,5.6,5.4,5.6,5.6,5.12,24760
2013-03-21,5.6,5.5,5.6,5.5,5.03,91580
2013-03-22,5.5,5.4,5.5,5.5,5.03,25440
2013-03-25,5.5,5.4,5.5,5.5,5.03,21070
2013-03-26,5.5,5.4,5.5,5.5,5.03,4990
2013-03-27,5.5,5.3,5.4,5.4,4.94,41530
2013-03-28,5.4,5.3,5.4,5.4,4.94,21820
2013-03-29,5.3,5.2,5.2,5.2,4.76,118020
2013-04-01,5.4,5.2,5.3,5.4,4.94,69400
2013-04-02,5.4,5.3,5.4,5.4,4.94,88490
2013-04-03,5.4,5.2,5.2,5.4,4.94,21190
2013-04-04,5.4,5.2,5.4,5.2,4.76,90780
2013-04-05,5.2,5.1,5.2,5.2,4.76,58960
2013-04-08,5.4,5.0,5.2,5.4,4.94,179620
2013-04-09,5.5,5.2,5.4,5.4,4.94,91780
2013-04-10,5.5,5.3,5.4,5.3,4.85,33700
2013-04-11,5.3,5.2,5.3,5.2,4.76,47410
2013-04-12,5.3,5.1,5.3,5.2,4.76,37620
2013-04-15,5.2,5.0,5.2,5.1,4.66,55860
2013-04-16,5.1,5.0,5.0,5.1,4.66,18620
2013-04-17,5.1,4.8,5.1,5.0,4.57,72700
2013-04-18,5.1,4.9,5.1,5.0,4.57,14680
2013-04-22,5.0,4.8,5.0,4.9,4.48,18000
2013-04-23,5.0,4.7,4.9,4.7,4.3,23820
2013-04-24,4.9,4.7,4.7,4.9,4.48,46120
2013-04-25,4.9,4.7,4.9,4.7,4.3,80050
2013-04-26,4.8,4.7,4.8,4.7,4.3,39860
2013-05-02,4.9,4.7,4.7,4.7,4.3,12740
2013-05-03,4.9,4.7,4.8,4.9,4.48,21220
2013-05-06,5.1,4.9,4.9,5.1,4.66,59320
2013-05-07,5.1,4.9,5.1,4.9,4.48,31850
2013-05-08,5.0,4.8,5.0,4.9,4.48,34380
2013-05-09,5.0,4.8,4.8,5.0,4.57,63890
2013-05-10,5.0,4.9,5.0,4.9,4.48,15880
2013-05-13,5.0,4.9,4.9,4.9,4.48,11190
2013-05-14,5.0,4.8,5.0,4.9,4.48,11590
2013-05-15,4.9,4.7,4.7,4.9,4.48,24900
2013-05-16,5.1,4.8,4.9,4.9,4.48,94190
2013-05-17,5.0,4.8,5.0,5.0,4.57,38090
2013-05-20,5.1,4.9,5.0,5.1,4.66,5800
2013-05-21,5.1,4.9,5.0,5.0,4.57,21610
2013-05-22,5.0,4.9,5.0,5.0,4.57,19460
2013-05-23,5.1,4.9,4.9,5.0,4.57,44920
2013-05-24,5.1,4.9,5.0,5.1,4.66,7490
2013-05-27,5.2,5.1,5.1,5.2,4.76,77630
2013-05-28,5.3,5.1,5.2,5.3,4.85,73120
2013-05-29,5.5,5.3,5.3,5.4,4.94,146300
2013-05-30,5.5,5.3,5.4,5.5,5.03,106640
2013-05-31,5.6,5.3,5.4,5.4,4.94,154910
2013-06-03,5.4,5.3,5.4,5.4,4.94,71100
2013-06-04,5.4,5.2,5.4,5.2,4.76,25080
2013-06-05,5.3,5.1,5.3,5.2,4.76,70490
2013-06-06,5.3,5.1,5.2,5.2,4.76,55800
2013-06-07,5.3,5.1,5.1,5.3,4.85,231110
2013-06-10,5.4,5.2,5.3,5.2,4.76,55960
2013-06-11,5.3,5.2,5.2,5.2,4.76,142150
2013-06-12,5.4,5.2,5.2,5.2,4.76,139100
2013-06-13,5.4,5.2,5.3,5.4,4.94,144750
2013-06-14,5.7,5.4,5.4,5.7,5.21,598470
2013-06-17,5.9,5.4,5.9,5.4,4.94,107470
2013-06-18,5.6,5.1,5.4,5.2,4.76,80010
2013-06-19,5.4,5.2,5.2,5.4,4.94,80130
2013-06-20,5.4,5.1,5.2,5.1,4.66,148340
2013-06-21,5.3,5.1,5.1,5.1,4.66,139810
2013-06-24,5.3,5.1,5.1,5.2,4.76,110660
2013-06-25,5.3,4.9,5.3,5.0,4.57,207240
2013-06-26,5.1,4.9,5.0,5.1,4.66,57630
2013-06-27,5.3,5.1,5.1,5.3,4.85,70600
2013-06-28,5.3,5.1,5.3,5.1,4.66,137260
2013-07-01,5.1,5.0,5.0,5.1,4.66,76910
2013-07-02,5.3,5.0,5.2,5.1,4.66,106320
2013-07-03,5.2,5.2,5.2,5.2,4.76,68340
2013-07-04,5.2,5.0,5.2,5.2,4.76,28190
2013-07-05,5.2,5.0,5.2,5.1,4.66,13680
2013-07-08,5.2,5.0,5.1,5.2,4.76,54680
2013-07-09,5.2,5.1,5.1,5.1,4.66,10380
2013-07-10,5.2,5.1,5.2,5.2,4.76,13910
2013-07-11,5.2,5.0,5.1,5.2,4.76,22270
2013-07-12,5.3,5.1,5.1,5.3,4.85,112080
2013-07-15,5.3,5.1,5.3,5.1,4.66,21490
2013-07-16,5.2,5.0,5.1,5.2,4.76,30980
2013-07-17,5.3,5.1,5.2,5.1,4.66,81030
2013-07-18,5.2,5.0,5.1,5.0,4.57,87780
2013-07-19,5.1,5.0,5.1,5.0,4.57,50450
2013-07-22,5.1,5.0,5.1,5.0,4.57,22520
2013-07-23,5.0,4.9,5.0,5.0,4.57,6360
2013-07-24,5.0,4.7,5.0,4.9,4.48,17030
2013-07-25,4.9,4.7,4.9,4.8,4.39,44010
2013-07-26,4.8,4.7,4.8,4.8,4.39,40150
2013-07-29,4.9,4.6,4.8,4.6,4.21,22380
2013-07-30,4.8,4.6,4.7,4.7,4.3,49830
2013-07-31,4.7,4.6,4.7,4.7,4.3,11730
2013-08-01,4.8,4.7,4.7,4.7,4.3,30550
2013-08-02,4.7,4.6,4.7,4.7,4.3,8750
2013-08-05,4.7,4.6,4.7,4.6,4.21,10700
2013-08-06,4.7,4.5,4.7,4.7,4.3,27930
2013-08-07,4.7,4.6,4.6,4.7,4.3,3720
2013-08-08,4.7,4.6,4.7,4.7,4.3,7320
2013-08-09,4.8,4.5,4.5,4.8,4.39,110160
2013-08-12,4.8,4.7,4.8,4.8,4.39,30540
2013-08-13,4.7,4.6,4.7,4.7,4.3,12890
2013-08-14,4.7,4.5,4.7,4.7,4.3,30120
2013-08-15,4.8,4.7,4.7,4.8,4.39,21140
2013-08-16,4.8,4.6,4.8,4.7,4.3,12800
2013-08-19,4.8,4.7,4.7,4.8,4.39,66810
2013-08-20,4.8,4.7,4.7,4.8,4.39,21570
2013-08-21,4.8,4.7,4.8,4.7,4.3,12440
2013-08-22,4.7,4.5,4.7,4.6,4.21,30030
2013-08-23,4.6,4.5,4.6,4.6,4.21,165250
2013-08-26,4.7,4.5,4.6,4.7,4.3,91560
2013-08-27,4.7,4.5,4.6,4.6,4.21,16700
2013-08-28,4.6,4.4,4.6,4.5,4.12,104020
2013-08-29,4.5,4.3,4.5,4.5,4.12,26740
2013-08-30,4.5,4.2,4.4,4.5,4.12,50040
2013-09-03,4.5,4.2,4.5,4.4,4.02,51240
2013-09-04,4.5,4.2,4.3,4.5,4.12,21860
2013-09-05,4.5,4.3,4.5,4.5,4.12,25800
