index,date,high,low,open,close,adjust,volume
1471,2015-05-26,36.6,35.0,35.5,36.4,33.41,499030
1472,2015-05-27,36.8,36.0,36.4,36.5,33.5,236330
1473,2015-05-28,37.4,36.3,36.4,37.0,33.96,291760
1474,2015-05-29,37.2,36.1,37.2,36.7,33.68,321610
1475,2015-06-01,36.9,35.2,36.9,35.6,32.67,169750
1476,2015-06-02,36.4,35.4,36.0,35.4,32.49,87020
1477,2015-06-03,35.4,34.8,35.3,35.0,32.12,284790
1478,2015-06-04,35.5,35.0,35.0,35.4,32.49,136560
1479,2015-06-05,35.9,35.0,35.4,35.9,32.95,78830
1480,2015-06-08,36.0,35.2,36.0,35.3,32.4,325320
1481,2015-06-09,35.3,35.0,35.0,35.3,32.4,178690
1482,2015-06-10,35.4,34.9,35.0,35.1,32.21,239690
1483,2015-06-11,36.2,34.9,34.9,36.2,33.22,297000
1484,2015-06-12,36.9,36.3,36.9,36.8,33.77,201810
1485,2015-06-15,37.2,36.6,37.2,37.0,33.96,166440
1486,2015-06-16,37.1,36.5,37.0,36.5,33.5,261990
1487,2015-06-17,38.0,36.3,36.5,37.0,33.96,389660
1488,2015-06-18,38.0,37.0,37.4,38.0,34.88,525990
1489,2015-06-19,39.0,38.3,38.9,39.0,35.79,1166020
1490,2015-06-22,38.9,38.2,38.9,38.5,35.33,272630
1491,2015-06-23,39.3,38.5,38.5,39.1,35.88,330820
1492,2015-06-24,39.2,38.5,39.1,38.9,35.7,100320
1493,2015-06-25,39.0,38.3,39.0,38.4,35.24,80090
1494,2015-06-26,38.4,37.1,38.4,38.0,34.88,195050
1495,2015-06-29,39.8,38.0,38.3,39.4,36.16,388770
1496,2015-06-30,41.5,39.4,39.5,41.0,37.63,1107730
1497,2015-07-01,41.0,40.1,40.5,40.5,37.17,333440
1498,2015-07-02,43.0,40.0,40.0,43.0,39.46,347680
1499,2015-07-03,45.5,43.2,43.4,45.5,41.76,520190
1500,2015-07-06,48.6,46.0,46.3,48.6,44.6,600310
1501,2015-07-07,52.0,48.2,48.2,52.0,47.72,487240
1502,2015-07-08,55.5,54.0,55.0,55.0,50.48,1348330
1503,2015-07-09,58.0,51.5,52.0,54.5,50.02,878931
1504,2015-07-10,58.0,54.5,55.0,58.0,53.23,709560
1505,2015-07-13,62.0,61.0,61.0,62.0,56.9,198890
1506,2015-07-14,66.0,62.0,66.0,66.0,60.57,906390
1507,2015-07-15,67.5,62.0,67.5,62.0,56.9,586290
1508,2015-07-16,65.5,59.5,59.5,63.0,57.82,483980
1509,2015-07-17,65.5,62.5,63.0,64.5,59.2,401520
1510,2015-07-20,65.0,60.5,65.0,61.0,55.98,248630
1511,2015-07-21,60.0,57.0,59.0,57.0,52.31,351790
1512,2015-07-22,56.0,53.5,54.5,54.0,49.56,1368480
1513,2015-07-23,57.5,55.5,55.5,57.5,52.77,297960
1514,2015-07-24,58.5,55.5,58.0,56.0,51.39,171600
1515,2015-07-27,55.0,52.5,54.0,54.0,49.56,795280
1516,2015-07-28,55.0,52.0,54.5,52.0,47.72,593030
1517,2015-07-29,55.0,51.5,52.0,52.0,47.72,287000
1518,2015-07-30,55.0,52.0,52.0,55.0,50.48,396160
1519,2015-07-31,55.5,52.5,55.5,52.5,48.18,235220
1520,2015-08-03,51.0,48.9,50.5,48.9,44.88,683500
1521,2015-08-04,48.0,46.0,47.6,46.0,42.22,505740
1522,2015-08-05,48.9,46.0,48.0,48.0,44.05,244240
1523,2015-08-06,48.9,46.0,48.0,46.8,42.95,259670
1524,2015-08-07,47.2,46.0,46.8,47.1,43.23,160890
1525,2015-08-10,50.0,47.1,47.1,50.0,45.89,478940
1526,2015-08-11,53.5,51.5,52.0,52.0,47.72,511600
1527,2015-08-12,53.5,49.7,50.5,51.0,46.81,605550
1528,2015-08-13,51.0,47.6,51.0,48.0,44.05,501100
1529,2015-08-14,49.1,48.0,48.0,48.8,44.79,405730
1530,2015-08-17,49.7,47.0,49.3,47.0,43.13,277650
1531,2015-08-18,49.5,47.0,47.0,49.5,45.43,283950
1532,2015-08-19,51.0,48.3,49.5,49.5,45.43,246540
1533,2015-08-20,51.0,48.4,49.5,48.4,44.42,370520
1534,2015-08-21,48.0,45.9,47.8,47.0,43.13,546350
1535,2015-08-24,46.2,43.8,46.0,43.8,40.2,674590
1536,2015-08-25,45.5,41.1,41.5,44.9,41.21,495870
1537,2015-08-26,45.7,43.1,44.6,44.1,40.47,536880
1538,2015-08-27,47.0,44.5,45.0,45.0,41.3,480220
1539,2015-08-28,48.0,44.9,45.0,48.0,44.05,584800
1540,2015-08-31,48.0,46.5,48.0,46.5,42.68,442430
1541,2015-09-01,47.2,45.5,46.5,45.8,42.03,288660
1542,2015-09-03,45.8,43.8,45.8,43.8,40.2,442860
1543,2015-09-04,44.8,43.8,43.8,44.6,40.93,212620
1544,2015-09-07,45.4,44.5,44.5,44.6,40.93,115340
1545,2015-09-08,46.0,44.0,44.1,45.7,41.94,322440
1546,2015-09-09,47.1,46.2,47.0,46.5,42.68,351190
1547,2015-09-10,48.0,45.9,45.9,46.8,42.95,354080
1548,2015-09-11,47.7,46.5,47.0,46.6,42.77,342110
1549,2015-09-14,46.4,44.1,46.0,44.1,40.47,347810
1550,2015-09-15,44.6,43.9,44.1,44.3,40.66,391320
1551,2015-09-16,45.1,44.2,44.5,44.8,41.12,641970
1552,2015-09-17,45.3,44.5,44.9,44.5,40.84,179980
1553,2015-09-18,46.8,45.0,45.0,45.3,41.57,1543110
1554,2015-09-21,47.5,45.8,46.0,47.4,43.5,555890
1555,2015-09-22,48.9,47.8,48.0,48.1,44.14,404690
1556,2015-09-23,49.1,47.0,47.5,49.0,44.97,628780
1557,2015-09-24,49.4,48.0,49.4,48.0,44.05,320430
1558,2015-09-25,48.3,47.0,48.1,47.0,43.13,418880
1559,2015-09-28,47.7,46.5,47.7,46.5,42.68,293490
1560,2015-09-29,46.5,45.6,46.2,46.5,42.68,241010
1561,2015-09-30,47.4,46.5,46.9,46.5,42.68,151440
1562,2015-10-01,47.0,46.0,47.0,46.3,42.49,148500
1563,2015-10-02,46.5,45.9,46.1,46.0,42.22,270260
1564,2015-10-05,48.0,46.3,46.3,48.0,44.05,370370
1565,2015-10-06,51.0,49.1,49.3,51.0,46.81,465970
1566,2015-10-07,54.0,51.0,51.5,51.0,46.81,1057710
1567,2015-10-08,54.5,52.0,52.5,54.0,49.56,941380
1568,2015-10-09,57.0,54.5,55.5,56.5,51.85,638270
1569,2015-10-12,60.0,55.5,57.0,60.0,55.07,1175170
1570,2015-10-13,60.0,58.0,58.0,60.0,55.07,525530
1571,2015-10-14,59.0,56.0,57.5,57.5,52.77,985760
1572,2015-10-15,61.0,57.5,57.5,60.0,55.07,490490
1573,2015-10-16,63.5,57.0,57.0,57.0,52.31,402380
1574,2015-10-19,58.0,54.5,57.0,54.5,50.02,500060
1575,2015-10-20,57.0,53.0,54.0,56.0,51.39,760360
1576,2015-10-21,58.0,56.5,57.0,57.0,52.31,276230
1577,2015-10-22,58.0,56.0,57.0,57.5,52.77,430780
1578,2015-10-23,61.0,58.5,59.0,59.5,54.61,501140
1579,2015-10-26,62.0,59.5,61.0,60.0,55.07,506040
1580,2015-10-27,60.0,58.0,59.0,59.0,54.15,275490
1581,2015-10-28,59.5,57.5,59.0,57.5,52.77,225540
1582,2015-10-29,60.0,57.5,58.5,60.0,55.07,196080
1583,2015-10-30,62.0,59.0,60.0,61.0,55.98,468240
1584,2015-11-02,62.0,59.0,61.5,59.0,54.15,155960
1585,2015-11-03,63.0,58.5,59.0,63.0,57.82,378700
1586,2015-11-04,64.5,62.0,64.5,63.0,57.82,207830
1587,2015-11-05,65.5,61.0,61.5,65.0,59.65,293140
1588,2015-11-06,65.0,61.5,65.0,62.0,56.9,151160
1589,2015-11-09,62.5,60.0,62.0,60.0,55.07,296270
1590,2015-11-10,61.5,58.0,60.0,58.0,53.23,218530
1591,2015-11-11,59.5,57.5,58.0,57.5,52.77,233990
1592,2015-11-12,59.5,57.0,57.5,58.5,53.69,255640
1593,2015-11-13,60.0,58.0,58.0,59.0,54.15,143900
1594,2015-11-16,59.5,57.5,58.5,58.0,53.23,163180
1595,2015-11-17,58.5,57.0,58.5,57.0,52.31,199300
1596,2015-11-18,57.5,56.5,57.5,57.0,52.31,164370
1597,2015-11-19,59.0,56.0,56.0,57.5,52.77,117410
1598,2015-11-20,59.0,58.0,58.5,59.0,54.15,121190
1599,2015-11-23,59.5,58.0,59.0,58.0,53.23,141470
1600,2015-11-24,58.0,56.0,57.5,57.0,52.31,217940
1601,2015-11-25,58.0,56.0,57.0,57.0,52.31,192780
1602,2015-11-26,58.5,56.5,57.0,57.5,52.77,138150
1603,2015-11-27,58.0,55.0,57.5,55.0,50.48,215390
1604,2015-11-30,56.5,54.0,55.0,54.0,49.56,255200
1605,2015-12-01,55.5,52.0,54.5,52.0,47.72,356110
1606,2015-12-02,53.5,50.0,53.5,50.5,46.35,370080
1607,2015-12-03,51.5,50.0,50.5,50.0,45.89,201520
1608,2015-12-04,50.0,49.0,50.0,49.5,45.43,181600
1609,2015-12-07,49.5,48.0,49.5,48.0,44.05,271240
1610,2015-12-08,51.0,47.1,48.0,51.0,46.81,285040
1611,2015-12-09,54.5,52.0,52.5,52.0,47.72,838300
1612,2015-12-10,53.0,50.5,52.5,50.5,46.35,161970
1613,2015-12-11,53.5,49.5,50.5,51.0,46.81,217590
1614,2015-12-14,52.0,49.4,51.0,49.4,45.34,305650
1615,2015-12-15,51.0,49.4,49.5,49.8,45.7,293900
1616,2015-12-16,51.0,49.8,50.0,49.8,45.7,999170
1617,2015-12-17,53.0,50.5,50.5,53.0,48.64,954210
1618,2015-12-18,55.5,50.0,53.0,50.0,45.89,2504980
1619,2015-12-21,52.5,51.0,52.0,51.5,47.26,496190
1620,2015-12-22,52.0,50.5,52.0,51.0,46.81,392860
1621,2015-12-23,51.5,50.5,50.5,51.0,46.81,674650
1622,2015-12-24,52.0,51.0,51.5,51.5,47.26,325930
1623,2015-12-25,54.0,51.5,51.5,52.5,48.18,685430
1624,2015-12-28,53.5,52.0,53.0,52.0,47.72,426420
1625,2015-12-29,54.5,51.5,51.5,54.0,49.56,690020
1626,2015-12-30,56.0,53.5,54.0,54.0,49.56,615410
1627,2015-12-31,54.5,53.0,53.5,53.0,48.64,265720
1628,2016-01-04,54.0,52.0,53.0,53.0,48.64,316600
1629,2016-01-05,54.0,52.0,52.5,52.0,47.72,580200
1630,2016-01-06,54.0,52.5,52.5,53.5,49.1,382260
1631,2016-01-07,53.5,51.5,53.0,52.0,47.72,660450
1632,2016-01-08,52.5,50.5,51.0,52.0,47.72,475240
1633,2016-01-11,52.0,50.5,51.0,50.5,46.35,449450
1634,2016-01-12,51.5,50.5,51.0,51.5,47.26,409830
1635,2016-01-13,52.0,51.0,52.0,51.0,46.81,161710
1636,2016-01-14,50.0,48.3,50.0,49.0,44.97,888160
1637,2016-01-15,49.4,47.0,49.0,47.3,43.41,672190
1638,2016-01-18,46.9,44.4,46.9,45.6,41.85,589430
1639,2016-01-19,47.9,45.8,45.8,47.9,43.96,587970
1640,2016-01-20,48.7,47.0,47.5,47.1,43.23,542070
1641,2016-01-21,47.7,46.1,47.1,46.4,42.58,436990
1642,2016-01-22,47.5,46.0,47.1,46.9,43.04,597350
1643,2016-01-25,50.0,47.5,47.5,50.0,45.89,608840
1644,2016-01-26,49.9,48.5,49.0,49.0,44.97,550260
1645,2016-01-27,50.0,49.3,49.5,50.0,45.89,360250
1646,2016-01-28,50.0,49.4,50.0,49.6,45.52,302350
1647,2016-01-29,51.0,49.0,49.5,51.0,46.81,453880
1648,2016-02-01,52.0,50.0,51.0,50.0,45.89,555480
1649,2016-02-02,51.0,49.7,49.7,49.8,45.7,240570
1650,2016-02-03,49.8,49.2,49.5,49.3,45.25,177620
1651,2016-02-04,51.0,49.7,50.0,49.7,45.61,181150
1652,2016-02-05,50.0,49.7,49.7,49.9,45.8,90510
1653,2016-02-15,49.7,49.2,49.5,49.5,45.43,159780
1654,2016-02-16,50.0,49.3,50.0,49.6,45.52,212390
1655,2016-02-17,51.0,49.5,49.9,49.5,45.43,400440
1656,2016-02-18,50.0,49.6,49.9,49.7,45.61,197540
1657,2016-02-19,51.5,49.7,49.7,50.0,45.89,1177350
1658,2016-02-22,52.0,49.9,51.0,51.5,47.26,674870
1659,2016-02-23,53.5,51.5,52.0,52.0,47.72,505410
1660,2016-02-24,53.0,51.0,51.5,53.0,48.64,619360
1661,2016-02-25,54.0,51.5,53.5,51.5,47.26,449010
1662,2016-02-26,53.0,51.0,52.0,52.0,47.72,342560
1663,2016-02-29,52.5,51.5,52.5,52.0,47.72,258710
1664,2016-03-01,53.0,51.5,51.5,52.0,47.72,347610
1665,2016-03-02,55.5,52.0,52.5,55.5,50.94,1304180
1666,2016-03-03,57.5,55.0,55.0,55.0,50.48,548370
1667,2016-03-04,56.5,54.5,55.0,55.0,50.48,503820
1668,2016-03-07,57.0,55.0,55.5,55.0,50.48,704530
1669,2016-03-08,55.0,54.0,55.0,54.5,50.02,569320
1670,2016-03-09,54.5,52.0,54.0,53.0,48.64,795400
1671,2016-03-10,54.0,52.5,53.0,53.5,49.1,544550
1672,2016-03-11,55.0,53.0,53.5,53.5,49.1,435990
1673,2016-03-14,54.0,53.0,54.0,53.0,48.64,595360
1674,2016-03-15,54.0,52.0,53.0,53.0,48.64,926820
1675,2016-03-16,54.5,52.5,53.0,53.5,49.1,554590
1676,2016-03-17,55.5,54.0,54.0,54.0,49.56,555230
1677,2016-03-18,54.5,53.0,54.0,53.5,49.1,1087460
1678,2016-03-21,54.5,53.0,53.5,53.0,48.64,438280
1679,2016-03-22,53.5,52.0,53.0,53.5,49.1,414970
1680,2016-03-23,53.5,52.0,53.0,53.5,49.1,573570
1681,2016-03-24,54.0,52.5,53.5,52.5,48.18,1269140
1682,2016-03-25,53.0,51.5,52.5,52.5,48.18,414710
1683,2016-03-28,53.5,52.5,52.5,53.0,48.64,352460
1684,2016-03-29,53.5,52.0,53.0,52.0,47.72,434180
1685,2016-03-30,52.5,51.5,51.5,51.5,47.26,482800
1686,2016-03-31,52.0,50.0,51.5,50.0,45.89,411350
1687,2016-04-01,50.5,49.0,50.0,49.2,45.15,451340
1688,2016-04-04,50.0,49.2,49.2,49.3,45.25,308770
1689,2016-04-05,50.5,49.4,49.7,50.5,46.35,334900
1690,2016-04-06,51.5,50.0,50.5,51.0,46.81,323380
1691,2016-04-07,52.0,50.5,51.5,51.5,47.26,295870
1692,2016-04-08,51.5,50.5,50.5,50.5,46.35,220790
1693,2016-04-11,54.0,51.0,51.0,53.0,48.64,696240
1694,2016-04-12,53.5,52.5,53.5,53.0,48.64,287100
1695,2016-04-13,54.0,52.0,52.5,52.5,48.18,206720
1696,2016-04-14,53.0,52.0,52.0,52.5,48.18,187250
1697,2016-04-15,53.5,52.0,52.0,52.5,48.18,336620
1698,2016-04-19,52.5,51.0,52.5,51.0,46.81,253910
1699,2016-04-20,51.5,50.5,51.0,51.5,47.26,303900
1700,2016-04-21,54.5,51.0,51.0,53.0,48.64,512950
1701,2016-04-22,56.0,52.5,52.5,55.5,50.94,972560
1702,2016-04-25,57.0,55.5,56.5,56.0,51.39,551990
1703,2016-04-26,59.5,55.0,55.0,59.5,54.61,600730
1704,2016-04-27,59.5,57.0,59.5,58.0,53.23,212530
1705,2016-04-28,58.5,56.0,58.0,58.0,53.23,307390
1706,2016-04-29,62.0,56.0,56.5,61.0,55.98,1029680
1707,2016-05-04,61.5,59.0,60.0,61.5,56.44,249260
1708,2016-05-05,62.0,59.5,61.0,59.5,54.61,190130
1709,2016-05-06,60.0,59.0,59.5,59.5,54.61,256850
1710,2016-05-09,60.5,57.0,60.0,57.0,52.31,208600
1711,2016-05-10,58.5,56.5,56.5,58.0,53.23,497730
1712,2016-05-11,60.5,58.5,59.0,60.0,55.07,330510
1713,2016-05-12,61.0,59.5,60.0,60.0,55.07,178840
1714,2016-05-13,60.0,58.0,59.0,58.5,53.69,290870
1715,2016-05-16,59.0,57.5,58.0,59.0,54.15,213810
1716,2016-05-17,63.0,59.0,59.0,63.0,57.82,900810
1717,2016-05-18,63.5,61.5,63.5,61.5,56.44,308140
1718,2016-05-19,62.0,60.5,61.0,61.5,56.44,225420
1719,2016-05-20,61.0,59.5,61.0,59.5,54.61,361110
1720,2016-05-23,60.5,59.5,60.0,59.5,54.61,239330
1721,2016-05-24,60.5,58.5,59.5,60.0,55.07,241520
1722,2016-05-25,60.5,59.5,60.0,59.5,54.61,248820
1723,2016-05-26,60.0,58.0,59.5,58.0,53.23,318530
1724,2016-05-27,59.0,57.5,58.0,58.0,53.23,168990
1725,2016-05-30,59.0,58.0,58.0,58.5,53.69,182950
1726,2016-05-31,60.5,58.5,59.0,60.0,55.07,152120
1727,2016-06-01,61.0,59.5,59.5,60.0,55.07,188800
1728,2016-06-02,60.5,59.5,60.0,60.0,55.07,178510
1729,2016-06-03,60.5,59.5,60.0,59.5,54.61,207240
1730,2016-06-06,61.0,59.5,60.0,61.0,55.98,276020
1731,2016-06-07,62.0,60.5,61.0,61.0,55.98,243090
1732,2016-06-08,64.5,60.5,61.0,63.0,57.82,808120
1733,2016-06-09,63.5,62.0,63.0,63.0,57.82,66230
1734,2016-06-10,64.5,62.5,63.0,64.5,59.2,566080
1735,2016-06-13,64.0,61.5,64.0,62.5,57.36,311490
1736,2016-06-14,63.0,61.5,61.5,62.5,57.36,220970
1737,2016-06-15,62.5,61.5,62.5,62.5,57.36,166950
1738,2016-06-16,63.5,62.0,62.5,62.0,56.9,146940
1739,2016-06-17,62.0,59.0,62.0,59.0,54.15,683100
1740,2016-06-20,60.5,59.5,59.5,60.0,55.07,189730
1741,2016-06-21,61.5,60.0,60.0,60.5,55.52,150610
1742,2016-06-22,61.0,60.0,60.5,60.0,55.07,211900
1743,2016-06-23,60.5,59.5,59.5,60.5,55.52,158340
1744,2016-06-24,60.5,56.5,60.5,58.5,53.69,853710
1745,2016-06-27,59.5,56.5,56.5,59.5,54.61,130370
1746,2016-06-28,59.0,57.5,58.5,58.5,54.42,90610
1747,2016-06-29,59.5,58.5,58.5,59.5,55.35,213390
1748,2016-06-30,60.0,59.0,59.5,59.0,54.88,219070
1749,2016-07-01,60.5,59.0,59.0,60.0,55.81,159280
1750,2016-07-04,61.0,60.0,60.5,60.5,56.28,254200
1751,2016-07-05,63.5,61.0,61.0,62.5,58.14,576180
1752,2016-07-06,63.0,61.5,61.5,62.5,58.14,197040
1753,2016-07-07,63.0,61.5,62.5,63.0,58.6,273960
1754,2016-07-08,63.0,61.0,63.0,61.0,56.74,235920
1755,2016-07-11,62.0,59.5,61.5,59.5,55.35,241850
1756,2016-07-12,61.0,59.0,60.0,61.0,56.74,150350
1757,2016-07-13,63.0,61.0,61.5,62.0,57.67,669280
1758,2016-07-14,66.0,62.0,62.0,62.5,58.14,1137970
1759,2016-07-15,64.0,62.5,62.5,62.5,58.14,229040
1760,2016-07-18,64.5,62.5,62.5,64.0,59.53,203710
1761,2016-07-19,66.5,62.0,64.5,64.0,59.53,714450
1762,2016-07-20,64.5,61.5,64.0,61.5,57.21,342030
1763,2016-07-21,62.5,60.5,61.5,60.5,56.28,318580
1764,2016-07-22,60.0,57.0,60.0,60.0,55.81,595100
1765,2016-07-25,60.0,58.5,60.0,59.0,54.88,147910
1766,2016-07-26,59.5,57.5,58.0,59.0,54.88,299770
1767,2016-07-27,60.0,58.0,60.0,60.0,55.81,188990
1768,2016-07-28,60.0,58.5,60.0,59.5,55.35,336000
1769,2016-07-29,60.5,59.0,59.5,59.0,54.88,148750
1770,2016-08-01,59.5,58.5,59.5,58.5,54.42,133060
1771,2016-08-02,59.5,58.0,59.0,58.5,54.42,326130
1772,2016-08-03,58.5,57.0,58.0,57.0,53.02,265570
1773,2016-08-04,59.0,56.5,57.0,57.5,53.49,339080
1774,2016-08-05,58.5,57.0,57.0,58.0,53.95,158880
1775,2016-08-08,58.5,57.0,57.5,57.5,53.49,136670
1776,2016-08-09,58.5,57.0,57.0,58.5,54.42,121590
1777,2016-08-10,60.0,58.0,58.0,60.0,55.81,188960
1778,2016-08-11,61.0,59.5,60.0,61.0,56.74,267670
1779,2016-08-12,61.0,59.5,61.0,59.5,55.35,177990
1780,2016-08-15,60.0,59.5,59.5,59.5,55.35,76590
1781,2016-08-16,60.0,59.0,59.0,59.0,54.88,189260
1782,2016-08-17,60.0,58.5,59.0,59.0,54.88,202860
1783,2016-08-18,59.5,58.5,59.0,58.5,54.42,79130
1784,2016-08-19,61.5,58.5,59.0,60.0,55.81,276320
1785,2016-08-22,60.5,59.5,60.0,59.5,55.35,77830
1786,2016-08-23,60.0,59.0,59.0,59.5,55.35,84580
1787,2016-08-24,59.5,59.0,59.5,59.0,54.88,112450
1788,2016-08-25,59.0,58.5,59.0,59.0,54.88,101260
1789,2016-08-26,60.0,58.5,59.5,60.0,55.81,240640
1790,2016-08-29,62.5,60.0,60.5,61.0,56.74,474480
1791,2016-08-30,62.5,60.5,60.5,62.5,58.14,272470
1792,2016-08-31,63.0,61.5,62.5,62.0,57.67,199960
1793,2016-09-01,62.5,61.5,62.0,61.5,57.21,324670
1794,2016-09-05,61.0,60.0,60.5,60.0,55.81,485230
1795,2016-09-06,60.5,59.5,59.5,59.5,55.35,217330
1796,2016-09-07,60.0,59.0,60.0,60.0,55.81,132630
1797,2016-09-08,61.0,59.0,59.0,60.0,55.81,320730
1798,2016-09-09,61.0,60.0,60.5,60.0,55.81,236500
1799,2016-09-12,61.0,59.0,59.0,61.0,56.74,136060
1800,2016-09-13,62.5,60.0,61.0,61.7,57.4,154890
1801,2016-09-14,62.1,61.0,61.5,61.0,56.74,137100
1802,2016-09-15,61.0,60.5,61.0,60.8,56.56,50060
1803,2016-09-16,61.1,58.5,60.4,58.5,54.42,818180
1804,2016-09-19,61.5,59.5,59.5,61.3,57.02,138650
1805,2016-09-20,62.0,60.5,61.3,61.3,57.02,157990
1806,2016-09-21,63.1,60.5,61.3,63.0,58.6,448600
1807,2016-09-22,65.8,63.5,63.5,65.3,60.74,516140
1808,2016-09-23,65.9,65.0,65.9,65.4,60.84,1231010
1809,2016-09-26,68.0,65.0,65.4,68.0,63.26,519810
1810,2016-09-27,70.4,68.0,68.0,70.4,65.49,469520
1811,2016-09-28,71.8,69.2,70.0,71.5,66.51,557330
1812,2016-09-29,72.2,69.5,70.0,70.0,65.12,291730
1813,2016-09-30,72.5,69.5,70.0,70.9,65.95,451920
1814,2016-10-03,71.1,69.5,71.0,69.5,64.65,141360
1815,2016-10-04,74.3,68.2,68.2,72.2,67.16,261890
1816,2016-10-05,74.2,72.2,72.2,72.9,67.81,318930
1817,2016-10-06,74.0,72.0,74.0,72.0,66.98,316450
1818,2016-10-07,73.5,69.5,73.5,71.5,66.51,298560
1819,2016-10-10,73.0,70.9,71.5,71.7,66.7,137110
1820,2016-10-11,73.4,71.2,71.2,72.0,66.98,179110
1821,2016-10-12,73.5,70.7,72.0,71.9,66.88,42930
1822,2016-10-13,71.9,70.0,70.5,71.9,66.88,52920
1823,2016-10-14,71.5,70.0,70.0,71.0,66.05,55820
1824,2016-10-17,70.1,66.5,70.1,66.5,61.86,249700
1825,2016-10-18,69.5,66.5,66.6,68.0,63.26,136380
1826,2016-10-19,69.0,67.5,68.0,69.0,64.19,89190
1827,2016-10-20,68.5,67.0,67.0,67.6,62.88,49840
1828,2016-10-21,68.2,67.0,67.0,68.2,63.44,113080
1829,2016-10-24,68.5,67.0,67.6,68.0,63.26,43780
1830,2016-10-25,68.5,67.2,67.5,68.2,63.44,47670
1831,2016-10-26,68.2,67.3,67.8,67.4,62.7,59445
1832,2016-10-27,68.0,67.0,67.3,67.0,62.33,209770
1833,2016-10-28,68.2,66.9,67.0,67.0,62.33,54910
1834,2016-10-31,66.9,64.0,64.0,64.0,59.53,277560
1835,2016-11-01,66.0,64.7,66.0,65.5,60.93,164540
1836,2016-11-02,65.5,64.0,65.0,64.0,59.53,159320
1837,2016-11-03,64.3,62.5,64.3,62.5,58.14,275930
1838,2016-11-04,62.6,62.0,62.5,62.5,58.14,87790
1839,2016-11-07,65.5,62.5,62.5,64.9,60.37,153950
1840,2016-11-08,65.5,64.8,64.9,65.5,60.93,129950
1841,2016-11-09,65.5,62.0,65.5,64.8,60.28,304290
1842,2016-11-10,66.8,63.5,64.8,64.5,60.0,370260
1843,2016-11-11,65.0,64.0,65.0,64.0,59.53,125130
1844,2016-11-14,63.5,62.4,63.0,62.4,58.05,227070
1845,2016-11-15,63.3,62.4,62.9,62.6,58.23,35780
1846,2016-11-16,63.0,62.7,63.0,62.8,58.42,132330
1847,2016-11-17,62.9,61.1,62.8,61.2,56.93,191790
1848,2016-11-18,61.9,60.6,61.2,61.5,57.21,132140
1849,2016-11-21,61.5,60.3,61.5,60.4,56.19,129320
1850,2016-11-22,62.0,60.4,60.5,61.5,57.21,431630
1851,2016-11-23,62.9,61.3,61.5,62.5,58.14,575610
1852,2016-11-24,62.8,62.0,62.8,62.5,58.14,83010
1853,2016-11-25,62.5,62.0,62.0,62.1,57.77,191060
1854,2016-11-28,61.5,59.6,61.5,59.6,55.44,348810
1855,2016-11-29,61.0,57.9,60.7,58.4,54.33,484200
1856,2016-11-30,60.0,58.2,58.5,58.8,54.7,505370
1857,2016-12-01,60.0,59.0,60.0,59.4,55.26,190430
1858,2016-12-02,59.8,58.5,59.4,58.5,54.42,73400
1859,2016-12-05,58.2,56.8,57.8,57.6,53.58,171550
1860,2016-12-06,58.5,57.4,57.5,57.7,53.67,185170
1861,2016-12-07,58.8,56.5,58.5,58.0,53.95,92830
1862,2016-12-08,58.1,57.6,58.0,58.1,54.05,165760
1863,2016-12-09,58.8,58.0,58.1,58.7,54.6,211700
1864,2016-12-12,58.4,57.4,58.0,57.4,53.4,193550
1865,2016-12-13,57.4,56.7,57.4,56.9,52.93,164590
1866,2016-12-14,58.0,56.7,56.7,58.0,53.95,250350
1867,2016-12-15,58.7,57.9,58.0,58.0,53.95,276630
1868,2016-12-16,59.0,57.9,58.0,58.6,54.51,1888300
1869,2016-12-19,61.4,59.3,59.3,61.3,57.02,292590
1870,2016-12-20,61.4,58.5,61.4,59.1,54.98,239350
1871,2016-12-21,60.5,58.6,58.8,60.1,55.91,518200
1872,2016-12-22,60.6,59.0,60.1,59.1,54.98,320770
1873,2016-12-23,59.8,58.6,59.0,59.6,55.44,302150
1874,2016-12-26,60.2,59.2,59.6,59.2,55.07,183790
1875,2016-12-27,59.8,59.1,59.2,59.3,55.16,170290
1876,2016-12-28,59.5,58.3,59.3,58.5,54.42,282240
1877,2016-12-29,59.0,58.5,58.5,58.6,54.51,195940
1878,2016-12-30,58.8,58.2,58.6,58.2,54.14,164630
1879,2017-01-03,60.2,57.7,58.2,59.3,55.16,370020
1880,2017-01-04,60.6,59.3,59.3,60.1,55.91,364510
1881,2017-01-05,61.8,59.8,60.0,61.1,56.84,420990
1882,2017-01-06,62.3,61.1,61.1,61.4,57.12,376830
1883,2017-01-09,62.5,61.1,61.4,61.6,57.3,339830
1884,2017-01-10,61.7,60.7,61.7,60.8,56.56,292960
1885,2017-01-11,61.6,60.5,60.6,60.9,56.65,244620
1886,2017-01-12,62.5,60.7,60.9,62.5,58.14,424200
1887,2017-01-13,63.5,61.6,62.5,62.0,57.67,189500
1888,2017-01-16,62.0,61.2,61.8,61.6,57.3,168550
1889,2017-01-17,62.1,61.4,61.4,62.0,57.67,232640
1890,2017-01-18,62.3,60.8,62.3,60.8,56.56,164310
1891,2017-01-19,61.7,60.3,60.3,60.8,56.56,129450
1892,2017-01-20,61.5,60.7,60.8,60.9,56.65,109880
1893,2017-01-23,61.7,60.3,60.6,60.9,56.65,50370
